name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,season,opponent_name,opponent_short_name,opponent_code,opponent_strength,opponent_strength_overall_home,opponent_strength_overall_away,opponent_strength_attack_home,opponent_strength_attack_away,opponent_strength_defence_home,opponent_strength_defence_away,us_shots,us_id,us_season,us_roster_id,us_key_passes,us_npg,us_npxG,us_xGChain,us_xGBuildup,player_id
Tomas Soucek,MID,West Ham,2.0,0,0,5,1,12.8,468,0.03,0.13,0.11,0.42,250,0,0,2.7,7.0,2023-02-25T15:00:00Z,90,16,0,0,0,0,25,0,68989,1,0,4,7.0,3,317,1361,1044,51,True,0,25,2022-23,Nott'm Forest,NFO,17,3,1050,1100,1065,1100,1030,1105,1.0,18451.0,2022.0,577892.0,1.0,0.0,0.0517996996641159,1.6341999769210815,1.5719599723815918,8288.0
Paul Onuachu,FWD,Southampton,1.0,0,0,0,1,3.1,732,0.03,0.11,0.08,0.52,245,0,0,1.5,0.2,2023-02-25T15:00:00Z,62,11,0,0,0,0,25,0,5174,1,0,1,12.0,2,1827,2436,609,55,False,0,25,2022-23,Leeds,LEE,2,3,1100,1090,1070,1075,1130,1120,2.0,18446.0,2022.0,577850.0,0.0,0.0,0.1247460022568702,0.200213998556137,0.0754679962992668,11360.0
Tom Davies,MID,Everton,1.1,0,0,3,0,0.0,190,0.0,0.0,0.0,0.05,243,0,0,0.0,0.2,2023-02-25T15:00:00Z,8,2,0,0,0,0,25,0,5063,0,2,0,0.0,1,159,262,103,49,True,0,25,2022-23,Aston Villa,AVL,7,3,1070,1100,1070,1075,1070,1130,0.0,18444.0,2022.0,577811.0,0.0,0.0,0.0,0.0,0.0,1042.0
Tom Davies,MID,Everton,1.1,0,0,-2,0,0.0,190,0.0,0.58,0.58,0.76,61,1,0,3.8,5.0,2023-03-01T19:45:00Z,11,1,0,0,0,0,25,0,5063,0,0,4,33.0,1,159,262,103,49,False,0,25,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,1.0,18269.0,2022.0,578962.0,0.0,0.0,0.6588109731674194,0.6588109731674194,0.0,1042.0
Granit Xhaka,MID,Arsenal,5.6,0,0,14,1,17.8,3,0.08,0.08,0.0,0.02,246,0,0,3.1,8.8,2023-02-25T15:00:00Z,90,10,0,0,0,0,25,0,307768,1,1,0,4.0,3,-1611,12087,13698,49,False,0,25,2022-23,Leicester,LEI,13,3,1130,1115,1065,1110,1200,1120,0.0,18447.0,2022.0,577879.0,1.0,0.0,0.0,0.2557609975337982,0.2107470035552978,204.0
Granit Xhaka,MID,Arsenal,5.6,0,0,14,1,5.8,3,0.04,0.04,0.0,0.74,61,0,0,1.1,5.4,2023-03-01T19:45:00Z,71,8,0,0,0,0,25,0,307768,1,0,4,0.0,3,-1611,12087,13698,49,True,0,25,2022-23,Everton,EVE,11,3,1055,1095,1070,1100,1040,1090,0.0,18269.0,2022.0,578942.0,0.0,0.0,0.0,0.6304219961166382,0.6304219961166382,204.0
Junior Firpo Adames,DEF,Leeds,4.1,0,3,42,1,20.5,239,0.2,0.27,0.07,0.37,245,0,1,10.2,60.6,2023-02-25T15:00:00Z,90,17,0,0,0,0,25,0,4996,1,0,1,21.0,15,1086,1307,221,45,True,0,25,2022-23,Southampton,SOU,20,2,1065,1070,1070,1070,1060,1080,1.0,18446.0,2022.0,577830.0,1.0,1.0,0.0777153000235557,0.2819870114326477,0.1099250018596649,6485.0
Harvey Barnes,MID,Leicester,4.0,0,0,6,0,6.5,264,0.04,0.04,0.0,0.64,246,1,0,2.1,6.6,2023-02-25T15:00:00Z,90,1,0,0,0,0,25,0,208145,1,1,0,8.0,2,22766,35476,12710,67,True,0,25,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,0.0,18447.0,2022.0,577866.0,0.0,0.0,0.0,0.0,0.0,6681.0
Idrissa Gueye,MID,Everton,3.9,0,0,4,0,2.7,611,0.01,0.01,0.0,1.94,243,2,0,1.7,11.8,2023-02-25T15:00:00Z,90,2,0,0,0,0,25,0,11206,1,2,0,2.0,2,2798,3431,633,49,True,0,25,2022-23,Aston Villa,AVL,7,3,1070,1100,1070,1075,1070,1130,0.0,18444.0,2022.0,577804.0,0.0,0.0,0.0,0.0,0.0,668.0
Idrissa Gueye,MID,Everton,3.9,0,0,2,0,1.3,611,0.01,0.01,0.0,0.58,61,2,0,0.0,0.0,2023-03-01T19:45:00Z,45,1,0,0,0,0,25,0,11206,1,0,4,0.0,1,2798,3431,633,49,False,0,25,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,0.0,18269.0,2022.0,578959.0,0.0,0.0,0.0,0.1305959969758987,0.1305959969758987,668.0
Michail Antonio,FWD,West Ham,2.5,0,0,26,0,0.0,458,0.0,0.29,0.29,0.04,250,0,1,6.6,33.0,2023-02-25T15:00:00Z,6,16,0,0,0,0,25,0,171277,0,0,4,33.0,5,6184,9901,3717,70,True,0,25,2022-23,Nott'm Forest,NFO,17,3,1050,1100,1065,1100,1030,1105,1.0,18451.0,2022.0,577899.0,0.0,1.0,0.6094409823417664,0.6094409823417664,0.0,531.0
Mohamed Elyounoussi,MID,Southampton,1.0,0,0,8,0,25.9,406,0.02,0.02,0.0,0.77,245,1,0,3.5,6.8,2023-02-25T15:00:00Z,81,11,0,0,0,0,25,0,6807,1,0,1,2.0,2,296,510,214,52,False,0,25,2022-23,Leeds,LEE,2,3,1100,1090,1070,1075,1130,1120,0.0,18446.0,2022.0,577848.0,2.0,0.0,0.0,0.127248004078865,0.0791596993803978,6894.0
Mason Mount,MID,Chelsea,1.5,0,0,-3,0,5.8,142,0.38,0.38,0.0,0.49,249,1,0,1.1,5.0,2023-02-26T13:30:00Z,28,18,0,0,0,0,25,0,493374,0,0,2,0.0,0,-27543,3960,31503,72,False,1,25,2022-23,Spurs,TOT,6,3,1155,1220,1140,1210,1170,1230,0.0,18450.0,2022.0,578347.0,0.0,0.0,0.0,0.0379632003605365,0.0379632003605365,7768.0
Nayef Aguerd,DEF,West Ham,2.5,0,0,27,1,10.6,472,0.02,0.02,0.0,0.42,250,0,0,2.7,14.8,2023-02-25T15:00:00Z,90,16,0,0,0,0,25,0,23597,1,0,4,2.0,6,4202,5440,1238,48,True,0,25,2022-23,Nott'm Forest,NFO,17,3,1050,1100,1065,1100,1030,1105,0.0,18451.0,2022.0,577889.0,1.0,0.0,0.0,0.0222637001425027,0.0222637001425027,6935.0
Manor Solomon,MID,Fulham,5.0,0,1,24,0,12.3,562,0.03,0.06,0.03,0.35,244,0,1,6.3,39.6,2023-02-24T20:00:00Z,45,20,0,0,0,0,25,0,9757,0,1,1,11.0,7,5183,5976,793,49,True,0,25,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,1.0,18445.0,2022.0,577564.0,1.0,1.0,0.0255816001445055,0.0519304983317852,0.0157396998256444,10716.0
Raúl Jiménez,FWD,Wolves,3.1,1,0,11,0,13.3,476,0.04,0.14,0.11,0.28,244,1,0,4.0,20.2,2023-02-24T20:00:00Z,83,9,0,0,0,0,25,0,62144,1,1,1,6.0,5,14848,18533,3685,67,False,0,25,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,1.0,18445.0,2022.0,577577.0,1.0,0.0,0.2362139970064163,0.4239040017127991,0.1876900047063827,4105.0
Raúl Jiménez,FWD,Wolves,3.1,0,0,6,0,14.9,476,0.02,0.13,0.12,2.37,67,2,0,2.9,4.6,2023-03-01T20:00:00Z,78,12,0,0,0,0,25,0,62144,1,0,2,9.0,2,14848,18533,3685,67,False,0,25,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,2.0,18264.0,2022.0,578991.0,1.0,0.0,0.1311160027980804,0.1429899930953979,0.0907256007194519,4105.0
Kai Havertz,FWD,Chelsea,1.5,0,0,5,0,35.8,145,0.02,0.02,0.0,0.71,249,2,0,5.3,9.2,2023-02-26T13:30:00Z,90,18,0,0,0,0,25,0,419416,1,0,2,8.0,1,-40739,7271,48010,76,False,1,25,2022-23,Spurs,TOT,6,3,1155,1220,1140,1210,1170,1230,0.0,18450.0,2022.0,578342.0,3.0,0.0,0.0,0.1218189969658851,0.0379632003605365,5220.0
Ibrahima Diallo,MID,Southampton,0.0,0,0,3,0,11.8,416,0.01,0.01,0.0,0.34,245,1,0,2.6,12.6,2023-02-25T15:00:00Z,27,11,0,0,0,0,25,0,38571,0,0,1,2.0,0,-161,746,907,42,False,1,25,2022-23,Leeds,LEE,2,3,1100,1090,1070,1075,1130,1120,0.0,18446.0,2022.0,577851.0,1.0,0.0,0.0,0.0487972013652324,0.0487972013652324,6736.0
Adam Armstrong,FWD,Southampton,0.3,0,0,1,0,0.3,408,0.0,0.0,0.0,0.09,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,8,11,0,0,0,0,25,0,88413,0,0,1,0.0,1,1960,4776,2816,54,False,0,25,2022-23,Leeds,LEE,2,3,1100,1090,1070,1075,1130,1120,0.0,18446.0,2022.0,577854.0,0.0,0.0,0.0,0.0,0.0,4419.0
Joe Worrall,DEF,Nott'm Forest,0.5,0,0,14,0,0.1,388,0.0,0.0,0.0,2.73,250,4,0,1.5,15.2,2023-02-25T15:00:00Z,90,19,0,0,0,0,25,0,16448,1,0,4,0.0,0,115,981,866,42,False,0,25,2022-23,West Ham,WHU,21,3,1100,1130,1145,1150,1060,1110,0.0,18451.0,2022.0,577905.0,0.0,0.0,0.0,0.0872941985726356,0.0872941985726356,10756.0
Jorge Luiz Frello Filho,MID,Arsenal,5.0,0,0,12,1,11.0,130,0.06,0.06,0.0,0.02,246,0,0,2.5,13.8,2023-02-25T15:00:00Z,90,10,0,0,0,0,25,0,230268,1,1,0,0.0,3,5889,8801,2912,58,False,0,25,2022-23,Leicester,LEI,13,3,1130,1115,1065,1110,1200,1120,0.0,18447.0,2022.0,577877.0,0.0,0.0,0.0,0.2557609975337982,0.2557609975337982,1389.0
Jorge Luiz Frello Filho,MID,Arsenal,5.0,0,0,6,0,2.5,130,0.01,0.03,0.02,0.64,61,0,0,0.9,2.8,2023-03-01T19:45:00Z,45,8,0,0,0,0,25,0,230268,1,0,4,4.0,1,5889,8801,2912,58,True,0,25,2022-23,Everton,EVE,11,3,1055,1095,1070,1100,1040,1090,1.0,18269.0,2022.0,578940.0,0.0,0.0,0.0271512009203434,0.0,0.0,1389.0
Georginio Rutter,FWD,Leeds,1.5,0,0,3,0,1.1,700,0.0,0.0,0.0,0.12,245,0,0,1.2,5.2,2023-02-25T15:00:00Z,15,17,0,0,0,0,25,0,2807,0,0,1,6.0,1,-309,278,587,54,True,0,25,2022-23,Southampton,SOU,20,2,1065,1070,1070,1070,1060,1080,0.0,18446.0,2022.0,577837.0,1.0,0.0,0.0,0.0817079022526741,0.0,6937.0
Andreas Hoelgebaum Pereira,MID,Fulham,3.0,0,0,-1,0,20.8,346,0.06,0.11,0.05,0.8,244,1,0,3.9,5.8,2023-02-24T20:00:00Z,90,20,0,0,0,0,25,0,2068754,1,1,1,12.0,1,40951,108843,67892,44,True,1,25,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,2.0,18445.0,2022.0,577561.0,1.0,0.0,0.0581412017345428,0.027267200872302,0.0166580006480216,922.0
Rúben Gato Alves Dias,DEF,Man City,2.7,0,0,20,0,6.3,312,0.04,0.11,0.07,1.35,241,1,0,4.7,35.0,2023-02-25T17:30:00Z,90,3,0,0,0,0,25,0,740759,1,4,1,6.0,2,30781,41599,10818,59,False,0,25,2022-23,Bournemouth,BOU,91,2,1035,1095,1020,1110,1050,1080,1.0,18442.0,2022.0,578091.0,0.0,0.0,0.0798261016607284,0.8895869851112366,0.8895869851112366,8961.0
Oleksandr Zinchenko,DEF,Arsenal,10.6,0,1,25,1,20.5,313,0.09,0.15,0.06,0.02,246,0,0,4.4,14.6,2023-02-25T15:00:00Z,90,10,0,0,0,0,25,0,1293594,1,1,0,9.0,7,168410,186165,17755,51,False,0,25,2022-23,Leicester,LEI,13,3,1130,1115,1065,1110,1200,1120,1.0,18447.0,2022.0,577876.0,1.0,0.0,0.0296583008021116,0.2245119959115982,0.1160370036959648,2958.0
Oleksandr Zinchenko,DEF,Arsenal,10.6,1,2,44,1,32.8,313,0.22,0.22,0.0,0.74,61,0,0,6.7,32.4,2023-03-01T19:45:00Z,81,8,0,0,0,0,25,0,1293594,1,0,4,2.0,11,168410,186165,17755,51,True,0,25,2022-23,Everton,EVE,11,3,1055,1095,1070,1100,1040,1090,0.0,18269.0,2022.0,578939.0,2.0,0.0,0.0,2.189919948577881,2.189919948577881,2958.0
Emerson Leite de Souza Junior,DEF,Spurs,7.2,0,2,34,1,14.3,445,0.04,0.1,0.06,0.41,249,0,0,6.2,24.6,2023-02-26T13:30:00Z,90,6,0,0,0,0,25,0,302036,1,0,2,23.0,7,69379,77823,8444,49,True,1,25,2022-23,Chelsea,CHE,8,3,1165,1220,1190,1220,1140,1220,1.0,18450.0,2022.0,578323.0,1.0,0.0,0.0969320982694625,0.216279000043869,0.0886761993169784,7430.0
Daniel Castelo Podence,MID,Wolves,1.1,0,0,1,0,0.3,483,0.01,0.01,0.0,0.19,244,0,0,0.0,0.0,2023-02-24T20:00:00Z,14,9,0,0,0,0,25,0,110006,0,1,1,0.0,1,14836,17894,3058,53,False,0,25,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,0.0,18445.0,2022.0,577578.0,0.0,0.0,0.0,0.0,0.0,8291.0
Daniel Castelo Podence,MID,Wolves,1.1,0,0,2,0,0.3,483,0.01,0.01,0.0,1.41,67,2,0,0.8,5.8,2023-03-01T20:00:00Z,26,12,0,0,0,0,25,0,110006,0,0,2,2.0,1,14836,17894,3058,53,False,0,25,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,0.0,18264.0,2022.0,578994.0,0.0,0.0,0.0,0.0,0.0,8291.0
Michael Olise,MID,Crystal Palace,3.3,0,0,17,1,30.9,171,0.18,0.18,0.0,0.9,242,0,0,4.4,11.0,2023-02-25T19:45:00Z,90,12,0,0,0,0,25,0,47053,1,0,0,2.0,3,2585,8045,5460,54,True,0,25,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,0.0,18443.0,2022.0,578112.0,2.0,0.0,0.0,0.1332499980926513,0.1332499980926513,9948.0
Ollie Watkins,FWD,Aston Villa,8.0,0,0,25,1,13.6,40,0.03,1.56,1.53,1.71,243,0,1,12.4,48.0,2023-02-25T15:00:00Z,90,8,0,0,0,0,25,0,762374,1,2,0,62.0,6,321446,353229,31783,72,False,0,25,2022-23,Everton,EVE,11,3,1055,1095,1070,1100,1040,1090,4.0,18444.0,2022.0,577823.0,1.0,0.0,0.8034499883651733,1.1587200164794922,0.3358849883079529,8865.0
Adam Smith,DEF,Bournemouth,0.0,0,0,4,0,0.6,57,0.0,0.05,0.05,1.89,241,4,0,1.4,6.6,2023-02-25T17:30:00Z,58,13,0,0,0,0,25,0,19581,1,4,1,7.0,-1,-332,689,1021,43,True,0,25,2022-23,Man City,MCI,43,5,1350,1360,1340,1340,1360,1380,1.0,18442.0,2022.0,578076.0,0.0,0.0,0.0311354007571935,0.0311354007571935,0.0,825.0
Leandro Trossard,MID,Arsenal,8.4,1,0,21,1,18.5,111,0.09,0.21,0.12,0.0,246,0,0,5.9,21.8,2023-02-25T15:00:00Z,69,10,0,0,0,0,25,0,849418,1,1,0,19.0,6,-23445,15016,38461,66,False,0,25,2022-23,Leicester,LEI,13,3,1130,1115,1065,1110,1200,1120,2.0,18447.0,2022.0,577881.0,1.0,0.0,0.1188639998435974,0.3346819877624511,0.0,7698.0
Leandro Trossard,MID,Arsenal,8.4,1,0,17,1,16.8,111,0.2,0.43,0.23,0.74,61,0,0,4.6,16.6,2023-03-01T19:45:00Z,71,8,0,0,0,0,25,0,849418,1,0,4,13.0,6,-23445,15016,38461,66,True,0,25,2022-23,Everton,EVE,11,3,1055,1095,1070,1100,1040,1090,1.0,18269.0,2022.0,578944.0,1.0,0.0,0.1361130028963089,0.7665339708328247,0.090642400085926,7698.0
Ben Johnson,DEF,West Ham,2.2,0,0,25,1,7.7,471,0.04,0.06,0.03,0.42,250,0,0,2.3,14.2,2023-02-25T15:00:00Z,90,16,0,0,0,0,25,0,7193,1,0,4,1.0,6,42,134,92,44,True,0,25,2022-23,Nott'm Forest,NFO,17,3,1050,1100,1065,1100,1030,1105,1.0,18451.0,2022.0,577890.0,0.0,0.0,0.0246596001088619,0.7312949895858765,0.7066349983215332,6424.0
Jesse Lingard,MID,Nott'm Forest,0.2,0,0,5,0,12.2,527,0.02,0.02,0.0,0.42,250,2,0,2.1,5.0,2023-02-25T15:00:00Z,13,19,0,0,0,0,25,0,132873,0,0,4,4.0,1,-1294,36,1330,54,False,0,25,2022-23,West Ham,WHU,21,3,1100,1130,1145,1150,1060,1110,0.0,18451.0,2022.0,577915.0,1.0,0.0,0.0,0.0316453985869884,0.0316453985869884,558.0
Sam Surridge,FWD,Nott'm Forest,0.2,0,0,3,0,0.0,391,0.0,0.0,0.0,0.08,250,0,0,0.0,0.2,2023-02-25T15:00:00Z,4,19,0,0,0,0,25,0,87631,0,0,4,0.0,1,-131,3063,3194,47,False,0,25,2022-23,West Ham,WHU,21,3,1100,1130,1145,1150,1060,1110,0.0,18451.0,2022.0,577914.0,0.0,0.0,0.0,0.0,0.0,5602.0
Jamie Vardy,FWD,Leicester,0.5,0,0,3,0,0.3,255,0.0,0.0,0.0,0.0,246,0,0,0.7,2.2,2023-02-25T15:00:00Z,28,1,0,0,0,0,25,0,223152,0,1,0,4.0,1,612,3594,2982,91,True,0,25,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,0.0,18447.0,2022.0,577871.0,0.0,0.0,0.0,0.0,0.0,755.0
Benjamin White,DEF,Arsenal,7.4,0,1,25,1,6.0,10,0.04,0.04,0.0,0.02,246,0,0,2.1,15.0,2023-02-25T15:00:00Z,90,10,0,0,0,0,25,0,1362549,1,1,0,0.0,7,-48232,39446,87678,47,False,0,25,2022-23,Leicester,LEI,13,3,1130,1115,1065,1110,1200,1120,0.0,18447.0,2022.0,577873.0,0.0,0.0,0.0,0.262021005153656,0.262021005153656,7298.0
Benjamin White,DEF,Arsenal,7.4,0,0,27,1,19.8,10,0.14,0.14,0.0,1.36,61,0,0,3.3,12.8,2023-03-01T19:45:00Z,90,8,0,0,0,0,25,0,1362549,1,0,4,0.0,6,-48232,39446,87678,47,True,0,25,2022-23,Everton,EVE,11,3,1055,1095,1070,1100,1040,1090,0.0,18269.0,2022.0,578936.0,1.0,0.0,0.0,2.093270063400269,1.9571599960327148,7298.0
Konstantinos Tsimikas,DEF,Liverpool,5.8,1,2,35,1,27.0,292,0.33,0.33,0.0,0.93,67,0,0,6.3,30.0,2023-03-01T20:00:00Z,90,20,0,0,0,0,25,0,27897,1,0,2,6.0,11,-270,1288,1558,44,True,0,25,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,0.0,18264.0,2022.0,578970.0,2.0,0.0,0.0,0.8474950194358826,0.8474950194358826,8852.0
Jacob Ramsey,MID,Aston Villa,1.8,0,0,6,1,3.6,47,0.02,0.07,0.05,1.71,243,0,0,1.6,9.4,2023-02-25T15:00:00Z,90,8,0,0,0,0,25,0,70031,1,2,0,3.0,3,209,1312,1103,52,False,0,25,2022-23,Everton,EVE,11,3,1055,1095,1070,1100,1040,1090,1.0,18444.0,2022.0,577821.0,0.0,0.0,0.0422545000910759,0.7505540251731873,0.7082989811897278,8941.0
Norberto Murara Neto,GK,Bournemouth,2.7,0,0,12,0,0.0,574,0.0,0.0,0.0,2.38,241,4,0,1.7,17.4,2023-02-25T17:30:00Z,90,13,0,0,0,0,25,2,24711,1,4,1,0.0,0,2156,3180,1024,45,True,0,25,2022-23,Man City,MCI,43,5,1350,1360,1340,1340,1360,1380,0.0,18442.0,2022.0,578075.0,0.0,0.0,0.0,0.0,0.0,1297.0
Issa Diop,DEF,Fulham,5.5,0,0,13,0,0.3,470,0.0,0.0,0.0,0.8,244,1,0,2.0,19.6,2023-02-24T20:00:00Z,90,20,0,0,0,0,25,0,62388,1,1,1,0.0,2,13155,16832,3677,43,True,0,25,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,0.0,18445.0,2022.0,577555.0,0.0,0.0,0.0,0.0,0.0,3203.0
Emile Smith Rowe,MID,Arsenal,1.4,0,0,1,0,1.0,12,0.01,0.15,0.14,0.62,61,0,0,0.8,0.2,2023-03-01T19:45:00Z,8,8,0,0,0,0,25,0,39931,0,0,4,7.0,1,73,258,185,56,True,0,25,2022-23,Everton,EVE,11,3,1055,1095,1070,1100,1040,1090,1.0,18269.0,2022.0,578949.0,0.0,0.0,0.1407400071620941,0.1407400071620941,0.0,7230.0
Harry Wilson,MID,Fulham,1.2,0,0,4,0,0.5,212,0.01,0.01,0.0,0.0,244,0,0,0.5,2.2,2023-02-24T20:00:00Z,7,20,0,0,0,0,25,0,8864,0,1,1,2.0,1,879,1517,638,57,True,0,25,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,0.0,18445.0,2022.0,577566.0,0.0,0.0,0.0,0.4586600065231323,0.4586600065231323,5596.0
Tim Ream,DEF,Fulham,6.2,0,0,16,0,1.1,201,0.01,0.01,0.0,0.8,244,1,0,2.2,20.8,2023-02-24T20:00:00Z,90,20,0,0,0,0,25,0,507303,1,1,1,0.0,2,152283,174136,21853,46,True,0,25,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,0.0,18445.0,2022.0,577556.0,0.0,0.0,0.0,0.4832519888877868,0.4832519888877868,7184.0
Hwang Hee-chan,MID,Wolves,0.0,0,0,0,0,0.0,481,0.0,0.0,0.0,0.0,244,0,0,0.0,0.0,2023-02-24T20:00:00Z,0,9,0,0,0,0,25,0,16003,0,1,1,0.0,0,-204,85,289,57,False,0,25,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8845.0
Hwang Hee-chan,MID,Wolves,0.0,0,0,0,0,0.0,481,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-03-01T20:00:00Z,0,12,0,0,0,0,25,0,16003,0,0,2,0.0,0,-204,85,289,57,False,0,25,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8845.0
Harvey Elliott,MID,Liverpool,3.8,0,0,6,0,1.0,294,0.02,0.02,0.0,0.15,242,0,0,0.8,5.0,2023-02-25T19:45:00Z,45,7,0,0,0,0,25,0,75515,0,0,0,2.0,1,7015,9979,2964,49,False,0,25,2022-23,Crystal Palace,CRY,31,3,1085,1100,1110,1110,1060,1090,0.0,18443.0,2022.0,578131.0,0.0,0.0,0.0,0.0245271008461713,0.0245271008461713,7546.0
Harvey Elliott,MID,Liverpool,3.8,0,0,9,1,15.9,294,0.02,0.4,0.38,0.93,67,0,0,7.0,13.6,2023-03-01T20:00:00Z,90,20,0,0,0,0,25,0,75515,1,0,2,40.0,3,7015,9979,2964,49,True,0,25,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,3.0,18264.0,2022.0,578973.0,1.0,0.0,0.4873670041561126,1.3023899793624878,0.7605599761009216,7546.0
Robin Koch,DEF,Leeds,2.9,0,2,30,1,1.0,230,0.01,0.01,0.0,0.37,245,0,0,1.7,16.2,2023-02-25T15:00:00Z,90,17,0,0,0,0,25,0,21098,1,0,1,0.0,8,3419,3968,549,45,True,0,25,2022-23,Southampton,SOU,20,2,1065,1070,1070,1070,1060,1080,0.0,18446.0,2022.0,577829.0,0.0,0.0,0.0,0.236064001917839,0.236064001917839,6273.0
Kelechi Iheanacho,FWD,Leicester,7.3,0,0,0,0,4.3,262,0.01,0.01,0.0,0.64,246,1,0,1.1,0.8,2023-02-25T15:00:00Z,61,1,0,0,0,0,25,0,209619,1,1,0,6.0,2,59731,79197,19466,61,True,0,25,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,0.0,18447.0,2022.0,577865.0,0.0,0.0,0.0,0.0,0.0,620.0
Yan Valery,DEF,Southampton,0.0,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,11,0,0,0,0,25,0,32391,0,0,1,0.0,0,-410,0,410,40,False,0,25,2022-23,Leeds,LEE,2,3,1100,1090,1070,1075,1130,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7280.0
Rayan Aït-Nouri,DEF,Wolves,2.3,0,0,15,0,0.9,487,0.01,0.01,0.0,2.15,67,2,0,1.5,13.8,2023-03-01T20:00:00Z,66,12,0,0,0,0,25,0,115275,0,0,2,0.0,1,3159,8412,5253,42,False,0,25,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,0.0,18264.0,2022.0,578993.0,0.0,0.0,0.0,0.0,0.0,6674.0
Michael Keane,DEF,Everton,-0.5,0,0,9,0,0.2,180,0.0,0.0,0.0,2.79,61,4,0,0.8,7.6,2023-03-01T19:45:00Z,90,1,0,0,0,0,25,0,33073,1,0,4,0.0,0,212,601,389,42,False,0,25,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,0.0,18269.0,2022.0,578953.0,0.0,0.0,0.0,0.0569478012621402,0.0569478012621402,1653.0
Boubakary Soumaré,MID,Leicester,0.0,0,0,3,0,0.6,269,0.0,0.0,0.0,0.0,246,0,0,0.3,2.2,2023-02-25T15:00:00Z,13,1,0,0,0,0,25,0,38163,0,1,0,0.0,1,-324,156,480,44,True,0,25,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,0.0,18447.0,2022.0,577868.0,0.0,0.0,0.0,0.0,0.0,6310.0
Kepa Arrizabalaga,GK,Chelsea,3.8,0,0,11,0,0.0,133,0.0,0.0,0.0,0.71,249,2,0,1.2,12.2,2023-02-26T13:30:00Z,90,18,0,0,0,0,25,1,909039,1,0,2,0.0,1,-30458,28680,59138,47,False,0,25,2022-23,Spurs,TOT,6,3,1155,1220,1140,1210,1170,1230,0.0,18450.0,2022.0,578332.0,0.0,0.0,0.0,0.0,0.0,5061.0
Pierre-Emerick Aubameyang,FWD,Chelsea,0.2,0,0,3,0,0.0,617,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,7,18,0,0,0,0,25,0,78241,0,0,2,0.0,1,-1635,433,2068,84,False,0,25,2022-23,Spurs,TOT,6,3,1155,1220,1140,1210,1170,1230,0.0,18450.0,2022.0,578344.0,0.0,0.0,0.0,0.0,0.0,318.0
Manuel Lanzini,MID,West Ham,0.2,0,0,4,0,0.8,460,0.0,0.0,0.0,0.04,250,0,0,0.2,1.0,2023-02-25T15:00:00Z,7,16,0,0,0,0,25,0,13435,0,0,4,0.0,1,-6,139,145,51,True,0,25,2022-23,Nott'm Forest,NFO,17,3,1050,1100,1065,1100,1030,1105,0.0,18451.0,2022.0,577897.0,0.0,0.0,0.0,0.0,0.0,535.0
